ea_year,lea_code,lea_name,school_code,school_name,grade,new_lea_code,new_lea_name,new_school_code,new_school_name,new_grade,count
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,2,30
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,2,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,3,32
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,4,44
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,5,39
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,4,151,WASHINGTON LATIN PCS,125,WASHINGTON LATIN PCS MS,5,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,5,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,5,156,CENTER CITY PCS,1107,CENTER CITY SHAW CAMPUS PCS,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,5,109,CESAR CHAVEZ PCS,127,CESAR CHAVEZ PCS CHAVEZ PREP,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,246,HARDY MS,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,326,THOMSON ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,433,JEFFERSON MIDDLE SCHOOL,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,PK,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,PK,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,PK,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,KG,32
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,KG,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,1,39
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,1,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,2,32
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,2,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,3,26
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,4,29
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,5,26
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,5,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,6,36
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,6,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,6,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,7,46
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,7,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,7,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,8,33
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,8,,Other Outcome,,Other Outcome,,20
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,327,TRUESDELL EC,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,471,ELLINGTON SCHOOL OF THE ARTS,9,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,PK,26
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,PK,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,KG,43
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,KG,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,KG,,Other Outcome,,Other Outcome,,19
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,1,61
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,KG,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,1,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,1,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,1,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,2,57
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,2,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,2,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,3,42
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,3,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,4,43
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,5,46
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,5,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,5,,Other Outcome,,Other Outcome,,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,5,109,CESAR CHAVEZ PCS,127,CESAR CHAVEZ PCS CHAVEZ PREP,6,23
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,328,TUBMAN ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,442,COLUMBIA HEIGHTS EC,6,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER ES,PK,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,PK,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER ES,KG,28
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER ES,1,34
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER ES,2,24
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER ES,3,33
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER ES,4,35
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,4,129,KIPP DC PCS,116,KIPP DC AIM PCS ACADEMY PCS,5,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER ES,5,31
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,5,,Other Outcome,,Other Outcome,,17
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,329,TURNER  ES AT GREEN,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,416,"JOHNSON, JOHN HAYDEN MS",6,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,PS,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,PS,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,PK,40
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,PK,,Out of District,,Out of District,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,PK,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,KG,62
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,KG,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,1,60
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,1,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,2,37
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,3,28
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,3,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,4,30
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,5,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,5,,Other Outcome,,Other Outcome,,17
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,330,TYLER ES,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,407,ELIOT HINE MS,6,20
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,PS,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,PS,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,PK,21
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,PK,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,KG,27
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,KG,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,1,33
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,1,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,2,39
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,2,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,3,30
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,3,,Other Outcome,,Other Outcome,,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,4,24
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,4,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,5,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,5,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,6,27
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,6,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,6,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,7,30
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,7,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,7,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,8,18
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,8,,Other Outcome,,Other Outcome,,20
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,332,WALKER JONES EC,8,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,467,DUNBAR HS,9,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,1,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,2,93
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,2,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,2,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,3,99
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,3,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,3,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,4,89
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,4,,Out of District,,Out of District,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,4,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,4,168,BASIS DC PCS,3068,BASIS DC PCS,5,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,5,77
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,5,,Other Outcome,,Other Outcome,,12
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,5,168,BASIS DC PCS,3068,BASIS DC PCS,6,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,333,WATKINS ES CAPITOL HILL CLUSTER,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,428,STUART HOBSON MS (CAPITAL HILL CLUSTER),6,65
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,PS,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,PK,17
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,PK,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,KG,28
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,KG,,Other Outcome,,Other Outcome,,19
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,1,28
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,1,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,1,,Other Outcome,,Other Outcome,,11
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,2,35
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,2,,Other Outcome,,Other Outcome,,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,2,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,3,33
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,3,,Other Outcome,,Other Outcome,,21
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,3,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,4,27
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,4,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,4,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,5,30
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,5,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,5,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,6,34
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,6,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,6,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,6,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,7,32
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,7,,Other Outcome,,Other Outcome,,14
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,7,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,8,35
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,8,,Other Outcome,,Other Outcome,,25
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,335,WHEATLEY EC,8,152,WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) PCS,178,WASHINGTON MATH SCIENCE TECH PCS,9,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,PS,,Other Outcome,,Other Outcome,,10
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,PS,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,PK,19
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,PK,,Out of District,,Out of District,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,PK,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,PK,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,KG,24
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,KG,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,KG,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,1,16
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,1,,Other Outcome,,Other Outcome,,-1
2011,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,1,1,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,336,WEST EC,2,14
